2024-05-25 08:15:12,942 INFO    StreamThr :2266161 [internal.py:wandb_internal():85] W&B internal server running at pid: 2266161, started at: 2024-05-25 08:15:12.941478
2024-05-25 08:15:12,943 DEBUG   HandlerThread:2266161 [handler.py:handle_request():158] handle_request: status
2024-05-25 08:15:12,945 INFO    WriterThread:2266161 [datastore.py:open_for_write():87] open: /home/burning_event/wandb/run-20240525_081512-kt2e4oi4/run-kt2e4oi4.wandb
2024-05-25 08:15:12,945 DEBUG   SenderThread:2266161 [sender.py:send():378] send: header
2024-05-25 08:15:12,956 DEBUG   SenderThread:2266161 [sender.py:send():378] send: run
2024-05-25 08:15:13,434 INFO    SenderThread:2266161 [dir_watcher.py:__init__():211] watching files in: /home/burning_event/wandb/run-20240525_081512-kt2e4oi4/files
2024-05-25 08:15:13,434 INFO    SenderThread:2266161 [sender.py:_start_run_threads():1123] run started: kt2e4oi4 with start time 1716624912.941068
2024-05-25 08:15:13,440 DEBUG   HandlerThread:2266161 [handler.py:handle_request():158] handle_request: check_version
2024-05-25 08:15:13,440 DEBUG   SenderThread:2266161 [sender.py:send_request():405] send_request: check_version
2024-05-25 08:15:13,520 DEBUG   HandlerThread:2266161 [handler.py:handle_request():158] handle_request: run_start
2024-05-25 08:15:13,546 DEBUG   HandlerThread:2266161 [system_info.py:__init__():26] System info init
2024-05-25 08:15:13,546 DEBUG   HandlerThread:2266161 [system_info.py:__init__():41] System info init done
2024-05-25 08:15:13,546 INFO    HandlerThread:2266161 [system_monitor.py:start():194] Starting system monitor
2024-05-25 08:15:13,546 INFO    SystemMonitor:2266161 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-25 08:15:13,547 INFO    HandlerThread:2266161 [system_monitor.py:probe():214] Collecting system info
2024-05-25 08:15:13,547 INFO    SystemMonitor:2266161 [interfaces.py:start():188] Started cpu monitoring
2024-05-25 08:15:13,548 INFO    SystemMonitor:2266161 [interfaces.py:start():188] Started disk monitoring
2024-05-25 08:15:13,548 INFO    SystemMonitor:2266161 [interfaces.py:start():188] Started gpu monitoring
2024-05-25 08:15:13,548 INFO    SystemMonitor:2266161 [interfaces.py:start():188] Started memory monitoring
2024-05-25 08:15:13,549 INFO    SystemMonitor:2266161 [interfaces.py:start():188] Started network monitoring
2024-05-25 08:15:13,603 DEBUG   HandlerThread:2266161 [system_info.py:probe():150] Probing system
2024-05-25 08:15:13,609 DEBUG   HandlerThread:2266161 [system_info.py:_probe_git():135] Probing git
2024-05-25 08:15:13,617 DEBUG   HandlerThread:2266161 [system_info.py:_probe_git():143] Probing git done
2024-05-25 08:15:13,617 DEBUG   HandlerThread:2266161 [system_info.py:probe():198] Probing system done
2024-05-25 08:15:13,617 DEBUG   HandlerThread:2266161 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-105-generic-x86_64-with-glibc2.29', 'python': '3.8.10', 'heartbeatAt': '2024-05-25T08:15:13.603696', 'startedAt': '2024-05-25T08:15:12.934355', 'docker': None, 'cuda': None, 'args': ('--model_name=DANN', '--source=CWRU_0,CWRU_2', '--target=JNU_0', '--train_mode', 'source_combine', '--project=experiment', '--random_state', '2463'), 'state': 'running', 'program': 'train.py', 'codePathLocal': 'train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/Yujun1025/burning_event.git', 'commit': 'de1d54fb29654febef1e55651e08bef7ebab7b3c'}, 'email': 'diddbwns1025@naver.com', 'root': '/home/burning_event', 'host': 'yj_exp', 'username': 'root', 'executable': '/usr/local/bin/python', 'cpu_count': 16, 'cpu_count_logical': 32, 'cpu_freq': {'current': 3.3348750000000003, 'min': 3000.0, 'max': 4500.0}, 'cpu_freq_per_core': [{'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 5.364, 'min': 3000.0, 'max': 4500.0}, {'current': 4.5, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 4.551, 'min': 3000.0, 'max': 4500.0}, {'current': 3.959, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.512, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 4.5, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.518, 'min': 3000.0, 'max': 4500.0}, {'current': 4.913, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 4.5, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 2.97, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}], 'disk': {'/': {'total': 915.3232879638672, 'used': 760.8605079650879}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 124.94313049316406}}
2024-05-25 08:15:13,617 INFO    HandlerThread:2266161 [system_monitor.py:probe():224] Finished collecting system info
2024-05-25 08:15:13,617 INFO    HandlerThread:2266161 [system_monitor.py:probe():227] Publishing system info
2024-05-25 08:15:13,617 INFO    HandlerThread:2266161 [system_monitor.py:probe():229] Finished publishing system info
2024-05-25 08:15:13,620 DEBUG   SenderThread:2266161 [sender.py:send():378] send: files
2024-05-25 08:15:13,620 INFO    SenderThread:2266161 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-05-25 08:15:13,705 DEBUG   HandlerThread:2266161 [handler.py:handle_request():158] handle_request: python_packages
2024-05-25 08:15:13,705 DEBUG   SenderThread:2266161 [sender.py:send_request():405] send_request: python_packages
2024-05-25 08:15:13,706 DEBUG   SenderThread:2266161 [sender.py:send():378] send: telemetry
2024-05-25 08:15:13,753 DEBUG   HandlerThread:2266161 [handler.py:handle_request():158] handle_request: stop_status
2024-05-25 08:15:13,754 DEBUG   SenderThread:2266161 [sender.py:send_request():405] send_request: stop_status
2024-05-25 08:15:14,066 DEBUG   SenderThread:2266161 [sender.py:send():378] send: config
2024-05-25 08:15:14,067 DEBUG   SenderThread:2266161 [sender.py:send():378] send: telemetry
2024-05-25 08:15:14,067 DEBUG   SenderThread:2266161 [sender.py:send():378] send: telemetry
2024-05-25 08:15:14,335 INFO    wandb-upload_0:2266161 [upload_job.py:push():130] Uploaded file /tmp/tmpe6j9ddnewandb/qvxhjc3e-wandb-metadata.json
2024-05-25 08:15:14,436 INFO    Thread-12 :2266161 [dir_watcher.py:_on_file_created():271] file/dir created: /home/burning_event/wandb/run-20240525_081512-kt2e4oi4/files/output.log
2024-05-25 08:15:14,436 INFO    Thread-12 :2266161 [dir_watcher.py:_on_file_created():271] file/dir created: /home/burning_event/wandb/run-20240525_081512-kt2e4oi4/files/requirements.txt
2024-05-25 08:15:14,436 INFO    Thread-12 :2266161 [dir_watcher.py:_on_file_created():271] file/dir created: /home/burning_event/wandb/run-20240525_081512-kt2e4oi4/files/wandb-metadata.json
2024-05-25 08:15:14,628 DEBUG   SenderThread:2266161 [sender.py:send():378] send: telemetry
