2024-05-25 09:16:51,491 INFO    StreamThr :2320000 [internal.py:wandb_internal():85] W&B internal server running at pid: 2320000, started at: 2024-05-25 09:16:51.491136
2024-05-25 09:16:51,492 DEBUG   HandlerThread:2320000 [handler.py:handle_request():158] handle_request: status
2024-05-25 09:16:51,494 INFO    WriterThread:2320000 [datastore.py:open_for_write():87] open: /home/burning_event/wandb/run-20240525_091651-dacmrts1/run-dacmrts1.wandb
2024-05-25 09:16:51,495 DEBUG   SenderThread:2320000 [sender.py:send():378] send: header
2024-05-25 09:16:51,501 DEBUG   SenderThread:2320000 [sender.py:send():378] send: run
2024-05-25 09:16:51,996 INFO    SenderThread:2320000 [dir_watcher.py:__init__():211] watching files in: /home/burning_event/wandb/run-20240525_091651-dacmrts1/files
2024-05-25 09:16:51,996 INFO    SenderThread:2320000 [sender.py:_start_run_threads():1123] run started: dacmrts1 with start time 1716628611.490758
2024-05-25 09:16:52,004 DEBUG   HandlerThread:2320000 [handler.py:handle_request():158] handle_request: check_version
2024-05-25 09:16:52,004 DEBUG   SenderThread:2320000 [sender.py:send_request():405] send_request: check_version
2024-05-25 09:16:52,050 DEBUG   HandlerThread:2320000 [handler.py:handle_request():158] handle_request: run_start
2024-05-25 09:16:52,073 DEBUG   HandlerThread:2320000 [system_info.py:__init__():26] System info init
2024-05-25 09:16:52,073 DEBUG   HandlerThread:2320000 [system_info.py:__init__():41] System info init done
2024-05-25 09:16:52,073 INFO    HandlerThread:2320000 [system_monitor.py:start():194] Starting system monitor
2024-05-25 09:16:52,073 INFO    SystemMonitor:2320000 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-25 09:16:52,074 INFO    HandlerThread:2320000 [system_monitor.py:probe():214] Collecting system info
2024-05-25 09:16:52,074 INFO    SystemMonitor:2320000 [interfaces.py:start():188] Started cpu monitoring
2024-05-25 09:16:52,075 INFO    SystemMonitor:2320000 [interfaces.py:start():188] Started disk monitoring
2024-05-25 09:16:52,075 INFO    SystemMonitor:2320000 [interfaces.py:start():188] Started gpu monitoring
2024-05-25 09:16:52,076 INFO    SystemMonitor:2320000 [interfaces.py:start():188] Started memory monitoring
2024-05-25 09:16:52,076 INFO    SystemMonitor:2320000 [interfaces.py:start():188] Started network monitoring
2024-05-25 09:16:52,102 DEBUG   HandlerThread:2320000 [system_info.py:probe():150] Probing system
2024-05-25 09:16:52,106 DEBUG   HandlerThread:2320000 [system_info.py:_probe_git():135] Probing git
2024-05-25 09:16:52,114 DEBUG   HandlerThread:2320000 [system_info.py:_probe_git():143] Probing git done
2024-05-25 09:16:52,114 DEBUG   HandlerThread:2320000 [system_info.py:probe():198] Probing system done
2024-05-25 09:16:52,114 DEBUG   HandlerThread:2320000 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-105-generic-x86_64-with-glibc2.29', 'python': '3.8.10', 'heartbeatAt': '2024-05-25T09:16:52.102617', 'startedAt': '2024-05-25T09:16:51.484480', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'train.py', 'codePathLocal': 'train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/Yujun1025/burning_event.git', 'commit': 'de1d54fb29654febef1e55651e08bef7ebab7b3c'}, 'email': 'diddbwns1025@naver.com', 'root': '/home/burning_event', 'host': 'yj_exp', 'username': 'root', 'executable': '/usr/local/bin/python', 'cpu_count': 16, 'cpu_count_logical': 32, 'cpu_freq': {'current': 3.16290625, 'min': 3000.0, 'max': 4500.0}, 'cpu_freq_per_core': [{'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 4.5, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 4.796, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 2.789, 'min': 3000.0, 'max': 4500.0}, {'current': 4.5, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}, {'current': 3.0, 'min': 3000.0, 'max': 4500.0}], 'disk': {'/': {'total': 915.3232879638672, 'used': 760.8933715820312}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 124.94313049316406}}
2024-05-25 09:16:52,114 INFO    HandlerThread:2320000 [system_monitor.py:probe():224] Finished collecting system info
2024-05-25 09:16:52,114 INFO    HandlerThread:2320000 [system_monitor.py:probe():227] Publishing system info
2024-05-25 09:16:52,114 INFO    HandlerThread:2320000 [system_monitor.py:probe():229] Finished publishing system info
2024-05-25 09:16:52,117 DEBUG   SenderThread:2320000 [sender.py:send():378] send: files
2024-05-25 09:16:52,117 INFO    SenderThread:2320000 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-05-25 09:16:52,183 DEBUG   HandlerThread:2320000 [handler.py:handle_request():158] handle_request: python_packages
2024-05-25 09:16:52,184 DEBUG   SenderThread:2320000 [sender.py:send_request():405] send_request: python_packages
2024-05-25 09:16:52,184 DEBUG   HandlerThread:2320000 [handler.py:handle_request():158] handle_request: stop_status
2024-05-25 09:16:52,185 DEBUG   SenderThread:2320000 [sender.py:send():378] send: telemetry
2024-05-25 09:16:52,185 DEBUG   SenderThread:2320000 [sender.py:send_request():405] send_request: stop_status
2024-05-25 09:16:52,501 DEBUG   SenderThread:2320000 [sender.py:send():378] send: config
2024-05-25 09:16:52,502 DEBUG   SenderThread:2320000 [sender.py:send():378] send: telemetry
2024-05-25 09:16:52,502 DEBUG   SenderThread:2320000 [sender.py:send():378] send: telemetry
2024-05-25 09:16:52,827 INFO    wandb-upload_0:2320000 [upload_job.py:push():130] Uploaded file /tmp/tmpfb5fdqwdwandb/d55jxinl-wandb-metadata.json
2024-05-25 09:16:52,998 INFO    Thread-12 :2320000 [dir_watcher.py:_on_file_created():271] file/dir created: /home/burning_event/wandb/run-20240525_091651-dacmrts1/files/requirements.txt
2024-05-25 09:16:52,998 INFO    Thread-12 :2320000 [dir_watcher.py:_on_file_created():271] file/dir created: /home/burning_event/wandb/run-20240525_091651-dacmrts1/files/output.log
2024-05-25 09:16:52,998 INFO    Thread-12 :2320000 [dir_watcher.py:_on_file_created():271] file/dir created: /home/burning_event/wandb/run-20240525_091651-dacmrts1/files/wandb-metadata.json
2024-05-25 09:16:54,997 INFO    Thread-12 :2320000 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/burning_event/wandb/run-20240525_091651-dacmrts1/files/output.log
2024-05-25 09:16:56,624 DEBUG   HandlerThread:2320000 [handler.py:handle_request():158] handle_request: status_report
2024-05-25 09:16:56,998 INFO    Thread-12 :2320000 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/burning_event/wandb/run-20240525_091651-dacmrts1/files/output.log
2024-05-25 09:16:57,991 DEBUG   SenderThread:2320000 [sender.py:send():378] send: exit
