2024-05-25 08:07:09,003 INFO    StreamThr :2257113 [internal.py:wandb_internal():85] W&B internal server running at pid: 2257113, started at: 2024-05-25 08:07:09.003083
2024-05-25 08:07:09,004 DEBUG   HandlerThread:2257113 [handler.py:handle_request():158] handle_request: status
2024-05-25 08:07:09,007 INFO    WriterThread:2257113 [datastore.py:open_for_write():87] open: /home/burning_event/wandb/run-20240525_080708-7hr28aor/run-7hr28aor.wandb
2024-05-25 08:07:09,007 DEBUG   SenderThread:2257113 [sender.py:send():378] send: header
2024-05-25 08:07:09,014 DEBUG   SenderThread:2257113 [sender.py:send():378] send: run
2024-05-25 08:07:09,491 INFO    SenderThread:2257113 [dir_watcher.py:__init__():211] watching files in: /home/burning_event/wandb/run-20240525_080708-7hr28aor/files
2024-05-25 08:07:09,491 INFO    SenderThread:2257113 [sender.py:_start_run_threads():1123] run started: 7hr28aor with start time 1716624429.002629
2024-05-25 08:07:09,498 DEBUG   HandlerThread:2257113 [handler.py:handle_request():158] handle_request: check_version
2024-05-25 08:07:09,498 DEBUG   SenderThread:2257113 [sender.py:send_request():405] send_request: check_version
2024-05-25 08:07:09,576 DEBUG   HandlerThread:2257113 [handler.py:handle_request():158] handle_request: run_start
2024-05-25 08:07:09,603 DEBUG   HandlerThread:2257113 [system_info.py:__init__():26] System info init
2024-05-25 08:07:09,603 DEBUG   HandlerThread:2257113 [system_info.py:__init__():41] System info init done
2024-05-25 08:07:09,603 INFO    HandlerThread:2257113 [system_monitor.py:start():194] Starting system monitor
2024-05-25 08:07:09,603 INFO    SystemMonitor:2257113 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-25 08:07:09,603 INFO    HandlerThread:2257113 [system_monitor.py:probe():214] Collecting system info
2024-05-25 08:07:09,604 INFO    SystemMonitor:2257113 [interfaces.py:start():188] Started cpu monitoring
2024-05-25 08:07:09,605 INFO    SystemMonitor:2257113 [interfaces.py:start():188] Started disk monitoring
2024-05-25 08:07:09,605 INFO    SystemMonitor:2257113 [interfaces.py:start():188] Started gpu monitoring
2024-05-25 08:07:09,606 INFO    SystemMonitor:2257113 [interfaces.py:start():188] Started memory monitoring
2024-05-25 08:07:09,607 INFO    SystemMonitor:2257113 [interfaces.py:start():188] Started network monitoring
2024-05-25 08:07:09,676 DEBUG   HandlerThread:2257113 [system_info.py:probe():150] Probing system
2024-05-25 08:07:09,683 DEBUG   HandlerThread:2257113 [system_info.py:_probe_git():135] Probing git
2024-05-25 08:07:09,696 DEBUG   HandlerThread:2257113 [system_info.py:_probe_git():143] Probing git done
2024-05-25 08:07:09,696 DEBUG   HandlerThread:2257113 [system_info.py:probe():198] Probing system done
